개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,최종수정시점
3030000,202430300000100177,개방화장실,법제3조제16호-영제3조제1항제1호,순복음교회 성동성전,"서울특별시 성동구 천호대로 316, 순복음교회 성동성전 (용답동)",서울특별시 성동구 용답동 1-4 순복음교회 성동성전,1,3,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,07:00~23:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100136,개방화장실,법제3조제16호-영제3조제1항제1호,성동공유센터 2층 화장실,서울특별시 성동구 행당로6길 10,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 자치행정과,,상시,09:00~18:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100167,개방화장실,법제3조제16호-영제3조제1항제1호,리빠똥호프,"서울특별시 성동구 왕십리로 357, 목치과 (하왕십리동)",서울특별시 성동구 하왕십리동 946-40 목치과,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100159,개방화장실,법제3조제16호-영제3조제1항제1호,KLP제2주유소,서울특별시 성동구 동일로 249 (송정동),서울특별시 성동구 송정동 83,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202330300000100022,개방화장실,법제3조제16호-영제3조제1항제1호,서울숲복합문화체육센터,서울특별시 성동구 왕십리로11길 19,서울특별시 성동구 성수동1가 685-63,3,9,1,0,0,1,4,1,0,서울특별시 성동구청 문화체육과,0222046600,정시,06:00~22:00,202306,37.5495818,127.0410970,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,202207,2023-12-20,2023-12-22 15:48:08
3030000,202430300000100020,개방화장실,법제3조제16호-영제3조제1항제1호,왕십리문화공원,서울특별시 성동구 도선동 35-2,서울특별시 성동구 도선동 35-2,2,2,0,0,0,0,4,1,1,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200207,37.5618,127.0352,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100033,개방화장실,법제3조제16호-영제3조제1항제1호,한양대 앞,서울특별시 성동구 왕십리로 252,서울특별시 성동구 행당동 157-4,1,1,1,0,0,0,2,0,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200901,37.5582,127.0395,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100026,개방화장실,법제3조제16호-영제3조제1항제1호,동마장어린이공원,서울특별시 성동구 마장동 780-1,서울특별시 성동구 마장동 780-1,2,2,0,0,0,0,2,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,198007,37.5663,127.0457,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100171,개방화장실,법제3조제16호-영제3조제1항제1호,서울숲코오롱디지털타워,"서울특별시 성동구 성수일로4길 25, 서울숲코오롱디지털타워 (성수동2가)",서울특별시 성동구 성수동2가 308-4 서울숲코오롱디지털타워,3,3,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100038,개방화장실,법제3조제16호-영제3조제1항제1호,응봉암벽공원,서울특별시 성동구 독서당로60길 13-1,서울특별시 성동구 응봉동 269-4,2,3,1,1,0,0,5,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200901,37.5486,127.0309,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100107,개방화장실,법제3조제16호-영제3조제1항제1호,행당제1동주민센터,서울특별시 성동구 고산자로 10길 18,서울특별시 성동구 행당동 139,1,3,0,0,0,0,2,1,0,서울특별시 성동구청 자치행정과,0222867296,정시,09:00~18:00,200202,37.5585700,127.0360700,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 15:49:30
3030000,202430300000100012,개방화장실,법제3조제16호-영제3조제1항제1호,서울숲 커뮤니티센터(1층) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,1,2,0,0,0,0,2,0,0,서울숲 관리사무소,024602975,상시,00:00~24:00,200504,37.5447000,127.0349000,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-20,2024-01-03 17:20:00
3030000,202430300000100127,개방화장실,법제3조제16호-영제3조제1항제1호,강변 공영주차장 화장실,서울특별시 성동구 둘레길 47-5,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100035,개방화장실,법제3조제16호-영제3조제1항제1호,소월아트홀광장,서울특별시 성동구 왕십리로 281,서울특별시 성동구 행당동 142-16,1,2,1,1,0,0,3,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,201101,37.5591,127.0358,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100103,개방화장실,법제3조제16호-영제3조제1항제1호,송정동주민센터,서울특별시 성동구 동일로43길 13,서울특별시 성동구 동일로43길 13,2,2,0,0,0,0,2,0,0,서울특별시 성동구청 자치행정과,0222867501,정시,09:00~18:00,,37.5548340,127.0695750,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 15:49:30
3030000,202330300000100024,개방화장실,법제3조제16호-영제3조제1항제1호,대현산체육관,서울특별시 성동구 독서당로63길 44,서울특별시 성동구 행당동 산 30-40,2,2,1,0,0,0,4,1,0,서울특별시 성동구청 문화체육과,0222047680,정시,06:00~22:00,200906,37.5541597,127.0299175,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2023-12-20,2023-12-22 15:48:08
3030000,202430300000100155,개방화장실,법제3조제16호-영제3조제1항제1호,삼우주유소,"서울특별시 성동구 천호대로 392, 삼우주유소 (용답동)",서울특별시 성동구 용답동 229-5 삼우주유소,1,1,0,0,0,0,1,0,0,주유소,,상시,06:00~23:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100195,개방화장실,법제3조제16호-영제3조제1항제1호,행당한신아파트상가,"서울특별시 성동구 고산자로 164 (행당동, 행당한신아파트)",서울특별시 성동구 행당동 349 행당한신아파트,2,2,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,07:00~23:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100161,개방화장실,법제3조제16호-영제3조제1항제1호,금관빌딩,"서울특별시 성동구 천호대로 328, 금관빌딩 (용답동)",서울특별시 성동구 용답동 5-3 금관빌딩,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,07:00~19:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100191,개방화장실,법제3조제16호-영제3조제1항제1호,텐즈힐상가(203동),"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐)",서울특별시 성동구 상왕십리동 811 텐즈힐,2,3,0,0,0,0,7,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,07:00~23:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100032,개방화장실,법제3조제16호-영제3조제1항제1호,살곶이 궁터장,서울특별시 성동구 살곶이길 313,서울특별시 성동구 행당동 81-4,1,2,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200201,37.5537,127.0420,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100084,개방화장실,법제3조제16호-영제3조제1항제1호,청계천 1호 화장실,서울특별시 성동구 마장로35길 106,서울특별시 성동구 마장동 803,2,1,1,1,0,0,3,1,0,서울시설공단,0222907111,정시,00:00~24:00,200501,37.5691534,127.0454753,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,202001,2023-12-20,2024-01-08 15:48:18
3030000,202430300000100094,개방화장실,법제3조제16호-영제3조제1항제5호,옥수종합사회복지관,서울특별시 성동구 한림말길 16-5,서울특별시 성동구 옥수동 204-8,9,9,2,0,0,0,8,0,0,서울특별시 성동구청 복지정책과,0222821100,정시,09:00~18:00,199803,37.5371208,127.0078224,공공기관-지방자치단체,수세식,Y,N,,Y,N,,201511,2023-12-20,2024-01-08 15:49:30
3030000,202430300000100039,개방화장실,법제3조제16호-영제3조제1항제1호,응봉개나리어린이공원,서울특별시 성동구 독서당로62가길 66,서울특별시 성동구 응봉동 269-7,2,3,1,0,0,0,2,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,198801,37.5482,127.0318,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100120,개방화장실,법제3조제16호-영제3조제1항제1호,한강화장실 뚝섬16 화장실,서울특별시 성동구 강변북로 360,서울특별시 성동구 성수2가제1동 623제,1,0,0,0,0,0,1,0,0,미래한강본부,,상시,06:00~23:00,201401,,,공공기관-국가공공기관,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100121,개방화장실,법제3조제16호-영제3조제1항제1호,한강화장실 뚝섬17 화장실,서울특별시 성동구 옥수동 494-1천,서울특별시 성동구 옥수동 494-1천,1,1,0,0,0,0,1,0,0,미래한강본부,,상시,06:00~23:00,201601,,,공공기관-국가공공기관,수거식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100071,개방화장실,법제3조제7호,마장역(5),서울특별시 성동구 마장동 772 마장역,서울특별시 성동구 마장동 772 마장역,4,3,0,0,0,0,7,0,0,서울교통공사,,상시,00:00~24:00,,,,공공기관-국가공공기관,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:46:40
3030000,202430300000100106,개방화장실,법제3조제16호-영제3조제1항제1호,왕십리제2동주민센터,서울특별시 성동구 무학봉15길 6,서울특별시 성동구 하왕십리동 973-9,3,4,3,4,0,0,7,3,0,서울특별시 성동구청 자치행정과,0222867239,정시,09:00~18:00,202202,37.5617316,127.0311833,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,N,Y,여자화장실,,2023-12-20,2024-01-08 15:49:30
3030000,202430300000100163,개방화장실,법제3조제16호-영제3조제1항제1호,도루코주유소,"서울특별시 성동구 아차산로 180, 도루코주유소 (성수동2가)",서울특별시 성동구 성수동2가 19-14 도루코주유소,1,2,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100186,개방화장실,법제3조제16호-영제3조제1항제1호,응봉대림1차 노변상가,"서울특별시 성동구 독서당로 398, 노선상가 (응봉동)",서울특별시 성동구 응봉동 100 노선상가,1,2,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100079,개방화장실,법제3조제7호,한양대역(2),서울특별시 성동구 행당동 산17 17 한양대역,서울특별시 성동구 행당동 산17 17 한양대역,5,9,0,0,0,0,15,0,0,서울교통공사,,상시,00:00~24:00,,,,공공기관-국가공공기관,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:46:40
3030000,202430300000100184,개방화장실,법제3조제16호-영제3조제1항제1호,왕십리천주교회,"서울특별시 성동구 무학로10길 21, 왕십리천주교회 (홍익동)",서울특별시 성동구 홍익동 236 왕십리천주교회,2,2,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100067,개방화장실,법제3조제16호-영제3조제1항제1호,청계천변(신답역뒤),서울특별시 성동구 천호대로 232,서울특별시 성동구 용답동 129-2,1,1,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,202312,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100003,개방화장실,법제3조제5호,서울숲 수변휴게실 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,4,7,1,1,2,1,16,1,8,서울숲 관리사무소,024602975,상시,00:00~24:00,200504,37.5445000,127.0377000,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,Y,Y,여자화장실,,2023-12-20,2024-01-03 17:20:00
3030000,202430300000100073,개방화장실,법제3조제7호,성수역(2),서울특별시 성동구 성수동2가 300-1 성수역,서울특별시 성동구 성수동2가 300-1 성수역,5,4,0,0,0,0,12,0,0,서울교통공사,,상시,00:00~24:00,,,,공공기관-국가공공기관,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:46:40
3030000,202430300000100083,개방화장실,법제3조제7호,서울숲역(수인분당선),서울특별시 성동구 왕십리로 77,서울특별시 성동구 왕십리로 77,7,11,1,1,1,1,19,1,1,한국철도공사,15447788,상시,06:00~23:00,201210,,,공공기관-국가공공기관,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,여자화장실,,2023-12-20,2024-01-08 15:46:40
3030000,202330300000100025,개방화장실,법제3조제16호-영제3조제1항제1호,금호공원체육관,서울특별시 성동구 장터1길 20,서울특별시 성동구 금호동3가 1266,1,2,1,0,0,0,3,1,0,서울특별시 성동구청 문화체육과,0222047690,정시,09:00~22:00,201003,37.5495098,127.0189938,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2023-12-20,2023-12-22 15:48:08
3030000,202430300000100139,개방화장실,법제3조제16호-영제3조제1항제1호,서울연세병원,서울특별시 성동구 왕십리로 296 (행당동),서울특별시 성동구 행당동 198-1,2,4,1,1,0,0,2,1,0,병원,,상시,07:00~19:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100178,개방화장실,법제3조제16호-영제3조제1항제1호,신세계오피스텔,"서울특별시 성동구 행당로 6, 신세계오피스텔 (금호동1가)",서울특별시 성동구 금호동1가 481-5 신세계오피스텔,1,1,0,0,0,0,2,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,07:00~23:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100135,개방화장실,법제3조제16호-영제3조제1항제1호,하왕십리동 공영주차장 화장실,서울특별시 성동구 무학봉길 48,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100058,개방화장실,법제3조제16호-영제3조제1항제1호,성삼공원,서울특별시 성동구 성수이로18길 25-1,서울특별시 성동구 성수동2가 273-11,2,3,1,0,0,0,5,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200901,37.5422,127.0600,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100076,개방화장실,법제3조제7호,옥수역(3),서울특별시 성동구 옥수동 168-1 옥수역,서울특별시 성동구 옥수동 168-1 옥수역,2,5,0,0,0,0,2,0,0,서울교통공사,,상시,00:00~24:00,,,,공공기관-국가공공기관,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:46:40
3030000,202430300000100088,개방화장실,법제3조제16호-영제3조제1항제1호,성동광진교육지원청,"서울특별시 성동구 고산자로 280, 성동광진교육지원청 (행당동)",서울특별시 성동구 행당동 7 성동광진교육지원청,24,0,0,0,0,16,0,0,0,성동도시관리공단,,정시,09:00~18:00,,,,공공기관-국가공공기관,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 15:48:18
3030000,202430300000100152,개방화장실,법제3조제16호-영제3조제1항제1호,동부가스충전소,서울특별시 성동구 광나루로 200 (성수동2가),서울특별시 성동구 성수동2가 284-108,1,1,0,0,0,0,1,0,0,주유소,,상시,06:00~23:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100091,개방화장실,법제3조제16호-영제3조제1항제1호,성동세무서 공중화장실,"서울특별시 성동구 광나루로 297, 성동세무서 (송정동)",서울특별시 성동구 송정동 67-6 성동세무서,2,1,0,0,0,4,1,0,0,성동세무서,024604245,정시,09:00~18:00,201210,,,공공기관-국가공공기관,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 15:48:18
3030000,202430300000100061,개방화장실,법제3조제16호-영제3조제1항제1호,송정농구장,서울특별시 성동구 중랑천동자전거길 366,서울특별시 성동구 송정동 73-24,1,2,0,0,0,0,3,0,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200801,37.5527,127.0665,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,202309,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100047,개방화장실,법제3조제16호-영제3조제1항제1호,금호정,서울특별시 성동구 금호산15길 15,서울특별시 성동구 금호동2가 산 9-1,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,202001,37.5517,127.0172,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100173,개방화장실,법제3조제16호-영제3조제1항제1호,성동현대주유소,"서울특별시 성동구 마장로 311, 신원주유소 (마장동)",서울특별시 성동구 마장동 771-6 신원주유소,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,05~24시간,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100102,개방화장실,법제3조제16호-영제3조제1항제1호,성수1가제2동공공복합청사(동주민센터),서울특별시 성동구 왕십리로5길 3,서울특별시 성동구 성수동1가 685-580,7,7,6,6,0,0,21,6,0,서울특별시 성동구청 자치행정과,0222046671,정시,09:00~18:00,201903,37.5464800,127.0442150,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,Y,N,,,2023-12-20,2024-01-08 15:49:30
3030000,202430300000100057,개방화장실,법제3조제16호-영제3조제1항제1호,송정제방길,서울특별시 성동구 가람길 46,서울특별시 성동구 성수동1가 2-20,1,0,0,0,0,0,2,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,201201,37.5518,127.0491,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,남자화장실+여자화장실,202310,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100151,개방화장실,법제3조제16호-영제3조제1항제1호,금호주유소,"서울특별시 성동구 금호로 39, 금호주유소 (금호동4가)",서울특별시 성동구 금호동4가 187-2 금호주유소,1,1,0,0,0,0,1,0,0,주유소,,상시,06:00~23:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100148,개방화장실,법제3조제16호-영제3조제1항제1호,엔터식스 왕십리점,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 (행당동)",서울특별시 성동구 행당동 168-151 왕십리민자역사,4,8,1,1,1,1,20,1,1,상가,,상시,07:00~19:00,,,,민간,수세식,N,N,,Y,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100099,개방화장실,법제3조제16호-영제3조제1항제1호,응봉동주민센터 화장실,서울특별시 성동구 독서당로 424,서울특별시 성동구 응봉동 101,3,6,3,0,0,0,3,0,0,서울특별시 성동구청 자치행정과,0222867322,정시,09:00~18:00,202306,37.5531940,127.0334600,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,202306,2023-12-20,2024-01-08 15:49:30
3030000,202430300000100005,개방화장실,법제3조제5호,서울숲 습지생태원 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,3,3,0,0,1,0,6,0,2,서울숲 관리사무소,024602975,상시,00:00~24:00,200505,37.5484000,127.0391000,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,Y,Y,여자화장실,,2023-12-20,2024-01-03 17:20:00
3030000,202330300000100027,개방화장실,법제3조제16호-영제3조제1항제1호,성동구립용답체육센터,서울특별시 성동구 천호대로78길 15-48,서울특별시 성동구 용답동 223-5,2,2,0,0,0,0,2,0,0,서울특별시 성동구청 문화체육과,0222046620,정시,06:00~22:00,202011,37.5618620,127.0567770,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,Y,남자화장실+여자화장실,N,N,,,2023-12-20,2023-12-22 15:48:08
3030000,202430300000100132,개방화장실,법제3조제16호-영제3조제1항제1호,성수2가3동 공영주차장 화장실,서울특별시 성동구 광나루로4가길 23,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100188,개방화장실,법제3조제16호-영제3조제1항제1호,장안빌딩,"서울특별시 성동구 천호대로 320, 장안빌딩 (용답동)",서울특별시 성동구 용답동 2-3 장안빌딩,2,2,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과 민간개방,,상시,00:00~24:00,,,,민간,수세식,N,N,,N,N,,,2023-12-20,2024-01-08 16:40:31
3030000,202430300000100014,개방화장실,법제3조제16호-영제3조제1항제2호,서울숲 곤충식물원(내부) 화장실,서울특별시 성동구 뚝섬로 273,서울특별시 성동구 성수동1가 685-20,0,1,0,0,0,0,0,0,0,서울숲 관리사무소,024602975,상시,08:00~17:00,200505,37.5414000,127.0392000,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2023-12-20,2024-01-03 17:20:00
3030000,202430300000100133,개방화장실,법제3조제16호-영제3조제1항제1호,응봉동 공영주차장 화장실,서울특별시 성동구 독서당로63길 40,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100093,개방화장실,법제3조제16호-영제3조제1항제5호,성동종합사회복지관,서울특별시 성동구 청계천호 506,서울특별시 성동구 마장동 527-2,9,12,9,12,2,2,9,9,2,서울특별시 성동구청 복지정책과,0222903148,정시,09:00~18:00,199408,37.5531163,126.8331774,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,Y,여자화장실,,2023-12-20,2024-01-08 15:49:30
3030000,202430300000100034,개방화장실,법제3조제16호-영제3조제1항제1호,살곶이체육공원,서울특별시 성동구 중랑천서자전거길 209,서울특별시 성동구 사근동102-16,1,2,1,0,0,0,3,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,201701,37.5540,127.0504,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100060,개방화장실,법제3조제16호-영제3조제1항제1호,새말빗물펌프장,서울특별시 성동구 송정동 93,서울특별시 성동구 송정동 93,1,2,0,0,0,0,2,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,201201,37.5559,127.0697,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100023,개방화장실,법제3조제16호-영제3조제1항제1호,무학봉근린공원,서울특별시 성동구 왕십리로31길 29-1,서울특별시 성동구 하왕십리동 890-334,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200501,37.5620,127.0272,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100043,개방화장실,법제3조제16호-영제3조제1항제1호,대현산관리사무소,서울특별시 성동구 금호로 100,서울특별시 성동구 금호동1가 산 37-1,1,2,1,1,0,0,2,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,200901,37.5539,127.0273,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100126,개방화장실,법제3조제16호-영제3조제1항제1호,마장동 공영주차장 화장실,서울특별시 성동구 청계천로10나길 38,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100131,개방화장실,법제3조제16호-영제3조제1항제1호,성수2가1동 공영주차장 화장실,서울특별시 성동구 성덕정길 115,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100054,개방화장실,법제3조제16호-영제3조제1항제1호,용비쉼터,서울특별시 성동구 중랑천서자전거길 5,서울특별시 성동구 금호4가동 2-4,0,2,1,1,0,0,2,1,0,서울특별시 성동구청 청소행정과,0222865549,상시,00:00~24:00,202201,37.5463,127.0305,공공기관-지방자치단체,수세식,Y,Y,남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2023-12-20,2024-01-08 15:41:21
3030000,202430300000100128,개방화장실,법제3조제16호-영제3조제1항제1호,마장서문 공영주차장 화장실,서울특별시 성동구 고산자로26길 6,서울특별시 성동구,1,1,0,0,0,0,1,0,0,서울특별시 성동구청 교통지도과,,상시,06:00~23:00,,,,공공기관-국가공공기관,수세식,Y,N,,N,N,,,2023-12-20,2024-01-08 16:40:30
3030000,202430300000100085,개방화장실,법제3조제16호-영제3조제1항제1호,청계천 3호 화장실,서울특별시 성동구 사근동길 65,서울특별시 성동구 사근동 235-12,1,1,1,1,0,0,3,1,0,서울시설공단,0222907111,정시,00:00~24:00,200501,37.5622774,127.0493442,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,201901,2023-12-20,2024-01-08 15:48:18
